,open,high,low,close,volume,weekday,month,year,return,volatility,sma_7,sma_14,rsi,obv
2001-11-26,9.83,12.22,9.8,12.21,50689200.0,0,11,2001,0.3447136563876654,0.13796433533632846,9.411428571428573,8.448571428571428,80.56206088992974,-45133300.0
2001-11-27,12.05,12.25,11.22,11.48,34308800.0,1,11,2001,-0.05978705978705978,0.13950726100102756,9.758571428571429,8.765,74.04994571118348,-79442100.0
2001-11-28,12.4,12.4,11.18,11.59,48516200.0,2,11,2001,0.009581881533101022,0.1384219717053378,10.135714285714286,9.062142857142858,73.2662192393736,-30925900.0
2001-11-29,11.89,11.9,10.79,11.15,20274000.0,3,11,2001,-0.03796376186367556,0.1419300440417451,10.415714285714285,9.360714285714286,73.4304932735426,-51199900.0
2001-11-30,11.3,11.55,10.8,11.32,8888800.0,4,11,2001,0.015246636771300448,0.13568207499255852,10.804285714285715,9.660714285714286,73.48993288590604,-42311100.0
2001-12-03,11.08,11.08,10.48,10.49,9525900.0,0,12,2001,-0.07332155477031799,0.14316650271459563,11.045714285714286,9.906428571428574,67.73195876288659,-51837000.0
2001-12-04,10.93,12.05,10.71,11.93,14499700.0,1,12,2001,0.13727359389895133,0.14848357481569271,11.452857142857143,10.237857142857141,71.28440366972477,-37337300.0
2001-12-05,12.4,12.8,11.75,11.76,23912200.0,2,12,2001,-0.014249790444258115,0.0703398111588351,11.388571428571428,10.400000000000002,62.79594137542277,-61249500.0
2001-12-06,12.4,12.4,11.85,12.1,12484600.0,3,12,2001,0.028911564625850428,0.06634763598292448,11.477142857142857,10.617857142857144,67.38882554161914,-48764900.0
2001-12-07,12.3,12.3,11.5,11.71,7088000.0,4,12,2001,-0.0322314049586776,0.06818062917373652,11.494285714285713,10.815000000000001,65.2317880794702,-55852900.0
2001-12-10,11.55,12.15,11.44,11.65,8515900.0,0,12,2001,-0.005123825789923209,0.06595513890610226,11.565714285714288,10.990714285714287,63.851351351351354,-64368800.0
2001-12-11,12.0,12.43,11.78,12.24,14134000.0,1,12,2001,0.050643776824034425,0.0679244146020928,11.697142857142856,11.250714285714285,70.4954954954955,-50234800.0
2001-12-12,12.43,12.5,11.63,11.91,8075100.0,2,12,2001,-0.026960784313725505,0.05987321549673006,11.9,11.472857142857142,67.25860155382908,-58309900.0
2001-12-13,11.54,11.8,10.85,10.89,7874100.0,3,12,2001,-0.08564231738035266,0.04417127096495461,11.751428571428571,11.602142857142857,59.282051282051285,-66184000.0
2001-12-14,11.1,11.2,10.07,11.0,10024600.0,4,12,2001,0.010101010101009944,0.04492555512833501,11.642857142857142,11.515714285714285,41.01040118870727,-56159400.0
2001-12-17,11.1,11.14,10.18,10.81,8599300.0,0,12,2001,-0.017272727272727217,0.04177693414795093,11.458571428571428,11.467857142857143,44.58804523424879,-64758700.0
2001-12-18,11.05,11.36,10.62,10.86,7354200.0,1,12,2001,0.0046253469010175685,0.04159666945569144,11.337142857142856,11.415714285714285,44.04567699836867,-57404500.0
2001-12-19,10.73,11.15,10.51,10.71,7003700.0,2,12,2001,-0.013812154696132506,0.0415583700182755,11.202857142857143,11.384285714285713,46.23287671232877,-64408200.0
2001-12-20,10.57,10.83,10.14,10.15,7851200.0,3,12,2001,-0.05228758169934644,0.033453921591881576,10.904285714285715,11.300714285714287,40.6099518459069,-72259400.0
2001-12-21,10.31,11.06,10.0,10.0,13944900.0,4,12,2001,-0.014778325123152691,0.033705036860286544,10.631428571428572,11.265714285714285,45.58558558558558,-86204300.0
2001-12-24,10.15,10.22,9.51,9.83,6236900.0,0,12,2001,-0.017000000000000015,0.020054979728529723,10.48,11.115714285714287,25.46728971962615,-92441200.0
2001-12-26,10.97,11.29,10.87,11.1,18198500.0,2,12,2001,0.12919633774160721,0.05830065751775211,10.494285714285713,11.068571428571428,43.86617100371746,-74242700.0
2001-12-27,11.33,11.49,10.57,10.6,10840100.0,3,12,2001,-0.04504504504504503,0.060776195472111744,10.464285714285714,10.961428571428572,36.46209386281588,-85082800.0
2001-12-28,10.91,11.08,10.69,10.9,10257900.0,4,12,2001,0.028301886792452935,0.06181095446644879,10.469999999999999,10.903571428571427,42.568807339449535,-74824900.0
2001-12-31,11.07,11.19,10.74,10.82,6034700.0,0,12,2001,-0.007339449541284404,0.06158154067639888,10.485714285714286,10.844285714285716,42.413162705667276,-80859600.0
2002-01-02,10.94,11.0,10.49,10.96,6519600.0,2,1,2002,0.012939001848428777,0.05654954464490223,10.60142857142857,10.752857142857142,37.25099601593626,-74340000.0
2002-01-03,11.94,11.94,11.05,11.9,10875700.0,3,1,2002,0.08576642335766427,0.061103733396608045,10.872857142857143,10.752142857142857,49.91119005328597,-63464300.0
2002-01-04,12.02,12.4,11.95,12.25,12687300.0,4,1,2002,0.02941176470588225,0.05801294599888907,11.218571428571428,10.849285714285713,63.70967741935484,-50777000.0
2002-01-07,12.08,12.52,12.08,12.34,12182900.0,0,1,2002,0.007346938775510292,0.03990401742886877,11.395714285714288,10.944999999999999,63.56275303643725,-38594100.0
2002-01-08,12.27,12.32,11.75,11.85,6041100.0,1,1,2002,-0.03970826580226905,0.03857410898631676,11.574285714285713,11.019285714285713,59.9236641221374,-44635200.0
2002-01-09,11.96,12.17,11.3,11.53,10879600.0,2,1,2002,-0.02700421940928277,0.041358974566997664,11.664285714285715,11.067142857142857,56.07985480943738,-55514800.0
2002-01-10,11.66,11.67,10.87,11.04,8125900.0,3,1,2002,-0.04249783174327848,0.04556296085020297,11.695714285714287,11.090714285714284,52.82051282051281,-63640700.0
2002-01-11,11.03,11.34,10.93,11.03,4276800.0,4,1,2002,-0.0009057971014492239,0.04539781848899198,11.705714285714285,11.153571428571427,58.30188679245282,-67917500.0
2002-01-14,10.8,10.83,10.09,10.11,5973300.0,0,1,2002,-0.08340888485947417,0.03759016205170084,11.45,11.161428571428571,50.906095551894566,-73890800.0
2002-01-15,10.34,10.42,10.16,10.29,5092300.0,1,1,2002,0.017804154302670572,0.035097246926870024,11.17,11.194285714285714,53.78289473684209,-68798500.0
2002-01-16,10.01,10.01,9.03,9.13,15039900.0,2,1,2002,-0.11273080660835744,0.04510873660932086,10.71142857142857,11.053571428571429,33.500837520938035,-83838400.0
2002-01-17,9.82,9.85,9.4,9.74,16630700.0,3,1,2002,0.06681270536692208,0.06090145089807515,10.41,10.992142857142856,42.92763157894737,-67207700.0
2002-01-18,9.6,10.55,9.39,10.16,11493500.0,4,1,2002,0.04312114989733051,0.0662404039867729,10.214285714285714,10.939285714285715,44.03225806451612,-55714200.0
2002-01-22,12.74,12.8,12.15,12.6,56645900.0,1,1,2002,0.24015748031496065,0.11533437714447459,10.437142857142858,11.06642857142857,60.39719626168225,931700.0
2002-01-23,12.6,12.6,11.9,12.47,18031600.0,2,1,2002,-0.01031746031746028,0.11573281747700734,10.642857142857142,11.174285714285714,58.83040935672515,-17099900.0
2002-01-24,12.75,14.06,12.71,14.01,23468600.0,3,1,2002,0.12349639133921397,0.11030230178775303,11.200000000000001,11.325000000000001,61.53005464480874,6368700.0
2002-01-25,13.56,15.39,13.39,14.44,30276500.0,4,1,2002,0.03069236259814412,0.10973036811751401,11.792857142857144,11.481428571428571,61.863488624052,36645200.0
2002-01-28,14.86,15.77,14.76,15.5,23016000.0,0,1,2002,0.07340720221606656,0.0813434092903036,12.702857142857143,11.707142857142857,65.49019607843138,59661200.0
2002-01-29,15.54,15.55,13.97,14.22,20244900.0,1,1,2002,-0.08258064516129027,0.10253885145128251,13.342857142857143,11.876428571428573,60.7825295723385,39416300.0
2002-01-30,13.98,14.25,13.2,13.9,14751800.0,2,1,2002,-0.02250351617440227,0.10720234919524096,13.877142857142857,12.045714285714286,60.7825295723385,24664500.0
2002-01-31,14.12,14.49,13.41,14.19,10485300.0,3,1,2002,0.0208633093525179,0.06698321313554204,14.104285714285712,12.270714285714288,64.59684893419833,35149800.0
2002-02-01,14.09,14.09,13.35,13.73,7801400.0,4,2,2002,-0.03241719520789277,0.06908365982339092,14.284285714285714,12.463571428571429,62.01067615658365,27348400.0
2002-02-04,12.91,13.09,12.43,12.53,19135800.0,0,2,2002,-0.08739985433357622,0.05965831354588693,14.072857142857142,12.63642857142857,60.50347222222223,8212600.0
2002-02-05,11.98,12.29,11.16,11.5,14315700.0,1,2,2002,-0.08220271348762964,0.060725625754570356,13.652857142857142,12.722857142857142,54.890864995957976,-6103100.0
2002-02-06,11.9,12.0,11.2,11.26,8859400.0,2,2,2002,-0.02086956521739136,0.04117012233980355,13.047142857142857,12.875,59.301310043668124,-14962500.0
2002-02-07,11.25,11.85,11.06,11.24,7172400.0,3,2,2002,-0.001776198934280604,0.039814043327621285,12.62142857142857,12.982142857142858,56.906077348066304,-22134900.0
2002-02-08,11.51,12.67,11.5,12.52,6085600.0,4,2,2002,0.11387900355871872,0.0684764250695879,12.424285714285714,13.150714285714287,60.06825938566553,-16049300.0
2002-02-11,12.64,13.5,12.54,13.3,9469700.0,0,2,2002,0.06230031948881809,0.07348412698465369,12.297142857142859,13.200714285714286,53.47912524850896,-6579600.0
2002-02-12,13.03,13.24,12.5,12.9,7463400.0,1,2,2002,-0.03007518796992481,0.07335394175362554,12.178571428571429,13.231428571428571,52.08131655372701,-14043000.0
2002-02-13,13.1,13.33,13.06,13.29,6040800.0,2,2,2002,0.03023255813953485,0.06472271728080727,12.287142857142857,13.179999999999998,46.07843137254902,-8002200.0
2002-02-14,13.34,14.26,13.3,13.88,9281500.0,3,2,2002,0.04439428141459767,0.05078128703229571,12.627142857142857,13.14,47.00214132762313,1279300.0
2002-02-15,14.04,14.04,13.27,13.41,7265400.0,4,2,2002,-0.03386167146974073,0.05306394489454181,12.934285714285712,12.990714285714287,38.05714285714286,-5986100.0
2002-02-19,12.95,13.84,12.8,13.01,8291900.0,1,2,2002,-0.02982848620432521,0.056498331074047524,13.187142857142858,12.904285714285715,42.3125794155019,-14278000.0
2002-02-20,13.4,13.4,12.15,12.96,8016100.0,2,2,2002,-0.003843197540353449,0.039793168545906775,13.25,12.837142857142856,43.81578947368421,-22294100.0
2002-02-21,12.91,13.65,12.9,13.26,8276200.0,3,2,2002,0.02314814814814814,0.03259941482529921,13.244285714285713,12.770714285714286,43.88961892247043,-14017900.0
2002-02-22,13.05,13.23,12.7,13.07,7865400.0,4,2,2002,-0.014328808446455454,0.030662025547071262,13.26857142857143,12.723571428571429,45.50408719346049,-21883300.0
2002-02-25,13.09,13.74,13.0,13.73,5734700.0,0,2,2002,0.05049732211170621,0.03446285644523078,13.331428571428571,12.809285714285716,58.82352941176471,-16148600.0
2002-02-26,13.51,14.49,13.45,14.4,8310500.0,1,2,2002,0.04879825200291332,0.03532764704899901,13.405714285714286,13.016428571428573,72.51552795031057,-7838100.0
2002-02-27,14.55,14.73,14.12,14.27,8550600.0,2,2,2002,-0.009027777777777857,0.031746649043524644,13.528571428571428,13.231428571428571,73.77567140600316,-16388700.0
2002-02-28,14.29,14.75,13.93,14.1,6052400.0,3,2,2002,-0.01191310441485638,0.02863153698841006,13.684285714285716,13.435714285714285,72.0679012345679,-22441100.0
2002-03-01,14.13,15.4,14.12,15.39,9839200.0,4,3,2002,0.09148936170212774,0.04022030936545327,14.031428571428574,13.640714285714285,72.11093990755008,-12601900.0
2002-03-04,15.42,16.49,15.4,16.48,13928200.0,0,3,2002,0.07082521117608831,0.043642350649621055,14.491428571428571,13.867857142857144,73.38235294117646,1326300.0
2002-03-05,16.0,16.68,15.53,15.97,8809700.0,1,3,2002,-0.030946601941747587,0.04693170041391196,14.905714285714286,14.087142857142856,72.21418234442837,-7483400.0
2002-03-06,14.82,16.59,14.82,16.33,14262700.0,2,3,2002,0.02254226675015647,0.0460744483177303,15.277142857142858,14.304285714285715,72.09302325581395,6779300.0
2002-03-07,16.41,16.95,15.4,15.62,9272300.0,3,3,2002,-0.04347826086956519,0.05135180633742292,15.45142857142857,14.428571428571429,62.42857142857142,-2493000.0
2002-03-08,16.25,16.96,15.93,16.35,9434800.0,4,3,2002,0.04673495518565951,0.05172797553715331,15.748571428571429,14.638571428571428,70.24793388429754,6941800.0
2002-03-11,16.04,16.88,15.86,16.71,6624700.0,0,3,2002,0.022018348623853212,0.049707337295939104,16.12142857142857,14.902857142857142,75.62326869806095,13566500.0
2002-03-12,16.59,16.59,16.04,16.31,5619100.0,1,3,2002,-0.023937761819269987,0.042882915943893526,16.252857142857142,15.142142857142856,72.12681638044913,7947400.0
2002-03-13,16.05,16.34,15.64,15.74,5559400.0,2,3,2002,-0.034947884733292356,0.035513754690404103,16.147142857142857,15.319285714285714,65.81632653061226,2388000.0
2002-03-14,15.5,15.5,14.28,14.48,15169300.0,3,3,2002,-0.08005082592121981,0.04487739265451888,15.934285714285712,15.42,57.91245791245792,-12781300.0
2002-03-15,14.27,14.29,13.55,14.03,12320700.0,4,3,2002,-0.03107734806629836,0.04229828829562123,15.605714285714287,15.44142857142857,51.72413793103448,-25102000.0
2002-03-18,14.15,15.28,14.14,15.01,9831800.0,0,3,2002,0.06985032074126885,0.052560117144916006,15.518571428571429,15.485,53.38512763596003,-15270200.0
2002-03-19,15.15,15.4,14.56,14.66,4893700.0,1,3,2002,-0.023317788141239193,0.047618669610680675,15.27714285714286,15.512857142857143,52.112676056338024,-20163900.0
2002-03-20,14.48,15.13,14.3,14.5,7179300.0,2,3,2002,-0.010914051841746208,0.04496277981117537,14.961428571428572,15.541428571428572,52.16919739696312,-27343200.0
2002-03-21,15.24,15.24,14.56,15.17,5577900.0,3,3,2002,0.046206896551724164,0.051124905192627836,14.79857142857143,15.525714285714285,48.72093023255813,-21765300.0
2002-03-22,15.12,15.6,15.1,15.53,5185000.0,4,3,2002,0.02373104812129201,0.05100595454573853,14.768571428571429,15.457857142857142,43.964421855146114,-16580300.0
2002-03-25,15.47,15.73,14.72,14.74,5116100.0,0,3,2002,-0.05086928525434642,0.044185210578642574,14.805714285714286,15.370000000000001,42.45398773006135,-21696400.0
2002-03-26,14.64,15.45,14.55,14.83,4925100.0,1,3,2002,0.006105834464043447,0.04150730661507914,14.92,15.262857142857142,40.48223350253809,-16771300.0
2002-03-27,13.9,14.35,13.7,14.25,8146300.0,2,3,2002,-0.039109912339851616,0.034602951852983795,14.811428571428573,15.164999999999997,41.161290322580655,-24917600.0
2002-03-28,14.4,14.65,14.25,14.3,3122500.0,3,3,2002,0.0035087719298245723,0.0339586950317257,14.76,15.018571428571429,35.502121640735496,-21795100.0
2002-04-01,14.8,14.8,14.14,14.8,4767900.0,0,4,2002,0.034965034965035,0.036518572432099494,14.80285714285714,14.882142857142858,36.75450762829404,-17027200.0
2002-04-02,14.64,15.09,14.19,14.25,4771400.0,1,4,2002,-0.03716216216216217,0.03376183579394617,14.671428571428569,14.735000000000001,36.0054347826087,-21798600.0
2002-04-03,14.37,14.45,13.6,13.67,4534100.0,2,4,2002,-0.040701754385964906,0.03229169160358579,14.405714285714286,14.587142857142856,35.95658073270013,-26332700.0
2002-04-04,13.73,13.8,13.23,13.54,5731700.0,3,4,2002,-0.009509875640087873,0.028785133226285457,14.234285714285715,14.52,42.46794871794871,-32064400.0
2002-04-05,13.67,14.04,13.31,13.5,4500000.0,4,4,2002,-0.002954209748892156,0.02804522423518394,14.044285714285715,14.482142857142858,45.45454545454546,-36564400.0
2002-04-08,12.97,13.96,12.96,13.95,5277800.0,0,4,2002,0.033333333333333215,0.030093734868231924,14.001428571428571,14.406428571428572,39.99999999999999,-31286600.0
2002-04-09,14.07,14.59,13.56,13.6,6459000.0,1,4,2002,-0.02508960573476704,0.03104513547394421,13.901428571428571,14.330714285714285,39.99999999999999,-37745600.0
2002-04-10,13.76,14.0,13.05,13.55,5256700.0,2,4,2002,-0.00367647058823517,0.02529900950767474,13.722857142857142,14.262857142857143,40.84778420038537,-43002300.0
2002-04-11,13.28,13.28,12.52,12.74,5957600.0,3,4,2002,-0.05977859778597794,0.030015134416638042,13.507142857142858,14.089285714285714,27.204502814258916,-48959900.0
2002-04-12,12.9,13.61,12.85,13.31,5379100.0,4,4,2002,0.04474097331240201,0.035008035018657124,13.455714285714285,13.930714285714286,29.963898916967523,-43580800.0
2002-04-15,13.42,14.1,13.35,13.89,4753700.0,0,4,2002,0.043576258452291405,0.03895958188715942,13.505714285714285,13.870000000000001,42.02626641651032,-38827100.0
2002-04-16,14.18,14.29,13.72,14.01,3681000.0,1,4,2002,0.008639308855291628,0.03884569387237292,13.578571428571427,13.811428571428573,42.350746268656714,-35146100.0
2002-04-17,14.24,15.0,14.24,14.82,7756100.0,2,4,2002,0.05781584582441113,0.042637724022313465,13.702857142857141,13.852142857142857,55.09838998211091,-27390000.0
2002-04-18,14.7,14.86,13.95,14.26,3876400.0,3,4,2002,-0.037786774628879916,0.044578455814621804,13.797142857142857,13.849285714285715,49.67213114754098,-31266400.0
2002-04-19,14.38,14.74,14.15,14.53,3727600.0,4,4,2002,0.018934081346423604,0.04444015773981843,13.937142857142858,13.83,47.70017035775126,-27538800.0
2002-04-22,14.58,14.85,14.15,14.31,5290300.0,0,4,2002,-0.015141087405368125,0.03476018427534258,14.161428571428571,13.834285714285713,50.541516245487365,-32829100.0
2002-04-23,14.35,14.75,13.88,14.06,8076900.0,1,4,2002,-0.017470300489168422,0.03451324570978301,14.26857142857143,13.862142857142857,53.74280230326296,-40906000.0
2002-04-24,15.23,16.85,15.05,16.79,34459400.0,2,4,2002,0.1941678520625889,0.07872910470809272,14.682857142857143,14.094285714285716,70.8066581306018,-6446600.0
2002-04-25,16.51,17.05,16.41,16.82,11730200.0,3,4,2002,0.0017867778439548676,0.07907905692752473,15.084285714285715,14.331428571428573,71.2820512820513,5283600.0
2002-04-26,16.86,16.95,16.32,16.91,8135700.0,4,4,2002,0.005350772889417321,0.07836484438322848,15.382857142857144,14.542857142857143,69.89247311827958,13419300.0
2002-04-29,16.75,17.0,15.9,16.18,8415200.0,0,4,2002,-0.043169722057953885,0.07906578677784751,15.657142857142857,14.727142857142857,66.49616368286445,5004100.0
2002-04-30,16.13,16.76,15.93,16.69,6420800.0,1,4,2002,0.03152039555006181,0.07916366137327743,15.965714285714286,14.95142857142857,68.96135265700482,11424900.0
2002-05-01,16.55,17.05,16.42,16.49,7701300.0,2,5,2002,-0.011983223487118222,0.07892247161005121,16.277142857142856,15.219285714285714,74.44589308996086,3723600.0
2002-05-02,16.43,16.65,16.25,16.32,4819000.0,3,5,2002,-0.010309278350515316,0.07835656512326947,16.599999999999998,15.434285714285716,70.70151306740027,-1095400.0
2002-05-03,16.23,16.4,15.75,16.05,5161000.0,4,5,2002,-0.016544117647058765,0.022891518793691314,16.494285714285716,15.588571428571427,65.51724137931035,-6256400.0
2002-05-06,15.94,16.49,15.75,16.12,5352600.0,0,5,2002,0.004361370716510882,0.02306114638013155,16.39428571428571,15.739285714285714,65.26772793053546,-903800.0
2002-05-07,16.11,16.35,16.03,16.11,5543700.0,1,5,2002,-0.0006203473945410876,0.022686258389260756,16.28,15.831428571428573,60.55646481178395,-6447500.0
2002-05-08,16.55,17.46,16.5,17.32,7888400.0,2,5,2002,0.07510862818125386,0.03277913456406935,16.442857142857143,16.05,72.63313609467454,1440900.0
2002-05-09,17.12,18.23,17.1,17.73,11002300.0,3,5,2002,0.023672055427251815,0.032055334167460356,16.591428571428573,16.27857142857143,73.18840579710144,12443200.0
2002-05-10,17.89,17.96,16.8,16.94,7572800.0,4,5,2002,-0.04455724760293278,0.037523647662501325,16.655714285714286,16.466428571428573,67.60374832663987,4870400.0
2002-05-13,17.17,17.63,16.85,17.32,6700100.0,0,5,2002,0.022432113341204207,0.037418548142826476,16.798571428571428,16.699285714285715,71.44736842105263,11570500.0
2002-05-14,18.04,19.45,18.02,18.81,14659700.0,1,5,2002,0.08602771362586603,0.045006802665544354,17.192857142857143,16.84357142857143,65.88050314465409,26230200.0
2002-05-15,19.39,20.4,18.35,19.94,12898100.0,2,5,2002,0.06007442849548128,0.04591844926650093,17.738571428571426,17.06642857142857,70.91152815013405,39128300.0
2002-05-16,19.51,19.95,19.29,19.61,7815700.0,3,5,2002,-0.016549648946840634,0.048130515136031914,18.23857142857143,17.259285714285713,67.5324675324675,31312600.0
2002-05-17,19.97,20.0,18.81,19.16,6446900.0,4,5,2002,-0.022947475777664428,0.04688304388674974,18.50142857142857,17.472142857142856,70.08086253369271,24865700.0
2002-05-20,18.8,19.48,18.77,19.39,8460800.0,0,5,2002,0.012004175365344594,0.04674923940508988,18.738571428571426,17.665,68.90756302521007,33326500.0
2002-05-21,19.54,19.8,18.55,18.76,7763500.0,1,5,2002,-0.032490974729241784,0.044403143160333655,18.99857142857143,17.827142857142857,64.99339498018496,25563000.0
2002-05-22,18.67,19.13,18.22,18.75,5075200.0,2,5,2002,-0.0005330490405117683,0.04465390386122086,19.202857142857145,18.000714285714285,66.39676113360323,20487800.0
2002-05-23,18.84,19.55,18.61,19.45,5648200.0,3,5,2002,0.03733333333333322,0.03368684573889956,19.294285714285714,18.243571428571432,71.68367346938774,26136000.0
2002-05-24,19.4,19.69,19.06,19.47,4250300.0,4,5,2002,0.0010282776349614942,0.02354158588662736,19.22714285714286,18.482857142857142,71.50192554557123,30386300.0
2002-05-28,19.57,19.61,18.77,19.06,3953300.0,1,5,2002,-0.021058038007190527,0.02402549152603968,19.148571428571426,18.693571428571428,68.009768009768,26433000.0
2002-05-29,18.82,19.1,18.8,18.91,3614100.0,2,5,2002,-0.007869884575026131,0.022660839834737,19.11285714285714,18.807142857142857,61.15007012622721,22818900.0
2002-05-30,18.7,18.94,18.08,18.37,7432100.0,3,5,2002,-0.028556319407720743,0.02374571709056152,18.967142857142854,18.852857142857143,54.40771349862259,15386800.0
2002-05-31,18.5,18.89,18.2,18.23,5081400.0,4,5,2002,-0.007621121393576513,0.021086137085232368,18.891428571428573,18.945,59.757942511346435,10305400.0
2002-06-03,18.31,18.5,17.93,17.96,3716400.0,0,6,2002,-0.014810751508502418,0.021394828077476582,18.778571428571432,18.990714285714287,54.92307692307693,6589000.0
2002-06-04,17.8,18.14,17.47,17.97,6849700.0,1,6,2002,0.000556792873051215,0.010978088611127883,18.56714285714286,18.930714285714284,41.633466135458164,13438700.0
2002-06-05,17.98,18.18,17.45,17.99,4372500.0,2,6,2002,0.0011129660545352582,0.010993833448632053,18.35571428571429,18.791428571428572,25.063938618925775,17811200.0
2002-06-06,17.89,18.41,17.76,18.17,5250000.0,3,6,2002,0.010005558643691126,0.0125064505473656,18.228571428571428,18.68857142857143,30.85106382978725,23061200.0
2002-06-07,17.89,18.65,17.85,18.58,5358000.0,4,6,2002,0.02256466703357174,0.016651604343718734,18.181428571428572,18.647142857142857,42.20430107526878,28419200.0
2002-06-10,17.9,18.12,17.02,17.3,11082400.0,0,6,2002,-0.06889128094725494,0.029350679265534724,18.02857142857143,18.49785714285714,28.092243186582778,17336800.0
2002-06-11,17.31,17.79,17.13,17.14,5520800.0,1,6,2002,-0.009248554913294793,0.0293521934572216,17.872857142857143,18.38214285714286,31.162790697674367,11816000.0
2002-06-12,17.05,17.15,16.26,17.08,7331200.0,2,6,2002,-0.003500583430571913,0.029250786187541712,17.747142857142858,18.262857142857143,30.80459770114939,4484800.0
2002-06-13,17.0,17.5,16.74,17.43,4892900.0,3,6,2002,0.020491803278688714,0.031001242774414964,17.669999999999998,18.11857142857143,24.749999999999986,9377700.0
2002-06-14,17.14,17.4,16.26,16.82,7973200.0,4,6,2002,-0.034997131382673574,0.03296558898512035,17.502857142857142,17.929285714285715,21.13289760348583,1404500.0
2002-06-17,16.95,18.48,16.86,18.41,9051600.0,0,6,2002,0.09453032104637327,0.05143112163013995,17.537142857142857,17.88285714285714,44.36741767764299,10456100.0
2002-06-18,18.13,19.16,18.09,18.78,7962100.0,1,6,2002,0.020097772949484005,0.05128289860070565,17.565714285714286,17.873571428571427,48.914858096828056,18418200.0
2002-06-19,18.49,19.1,18.27,18.3,7420300.0,2,6,2002,-0.025559105431309903,0.04318528074968205,17.708571428571428,17.868571428571432,49.40978077571669,10997900.0
2002-06-20,18.32,18.38,17.34,17.55,8697000.0,3,6,2002,-0.040983606557377095,0.046905116523089735,17.767142857142858,17.82,44.801223241590215,2300900.0
2002-06-21,17.6,17.79,17.34,17.53,5176800.0,4,6,2002,-0.0011396011396010985,0.04684815439956282,17.83142857142857,17.789285714285715,46.5818759936407,-2875900.0
2002-06-24,17.43,17.78,16.94,17.51,5956800.0,0,6,2002,-0.0011409013120364797,0.04633849862473693,17.842857142857145,17.75642857142857,46.349206349206376,-8832700.0
2002-06-25,16.89,16.95,15.04,15.34,15304000.0,1,6,2002,-0.12392918332381508,0.06603276145807328,17.63142857142857,17.56714285714286,34.31952662721895,-24136700.0
2002-06-26,14.69,15.93,14.68,15.85,8272200.0,2,6,2002,0.033246414602346785,0.05232404295187703,17.265714285714285,17.40142857142857,36.7881548974943,-15864500.0
2002-06-27,16.11,16.47,15.3,15.86,6192000.0,3,6,2002,0.0006309148264984632,0.05032194791039053,16.84857142857143,17.20714285714286,33.77088305489261,-9672500.0
2002-06-28,15.69,16.36,15.4,16.25,6237900.0,4,6,2002,0.024590163934426368,0.053326572613812746,16.555714285714288,17.132142857142856,42.99065420560748,-3434600.0
2002-07-01,16.17,16.17,13.52,13.55,13536500.0,0,7,2002,-0.1661538461538461,0.07838282658794604,15.984285714285715,16.875714285714288,32.1036889332004,-16971100.0
2002-07-02,13.6,14.16,13.0,13.32,8669900.0,1,7,2002,-0.01697416974169741,0.07751991788572973,15.382857142857144,16.607142857142858,31.5686274509804,-25641000.0
2002-07-03,13.38,14.46,12.89,14.25,7703700.0,2,7,2002,0.06981981981981988,0.08686516990478345,14.917142857142858,16.38,35.250463821892396,-17937300.0
2002-07-05,14.39,15.23,14.37,15.21,3366900.0,4,7,2002,0.06736842105263174,0.08061897232484264,14.89857142857143,16.265,42.767295597484285,-14570400.0
2002-07-08,14.95,15.85,14.68,14.94,5890000.0,0,7,2002,-0.01775147928994092,0.07960035762022868,14.76857142857143,16.017142857142858,32.313965341488284,-20460400.0
2002-07-09,15.05,16.03,14.99,15.6,7528600.0,1,7,2002,0.04417670682730934,0.08182932111152347,14.731428571428571,15.790000000000001,34.257425742574256,-12931800.0
2002-07-10,15.65,15.94,14.65,14.96,6761200.0,2,7,2002,-0.04102564102564099,0.0823961430272334,14.547142857142859,15.551428571428572,33.72319688109161,-19693000.0
2002-07-11,14.66,15.84,14.0,15.55,7317100.0,3,7,2002,0.03943850267379667,0.04509415380879656,14.832857142857142,15.408571428571431,40.0990099009901,-12375900.0
2002-07-12,15.75,16.19,15.25,15.43,7000000.0,4,7,2002,-0.007717041800643143,0.04392500604785823,15.134285714285713,15.258571428571429,39.70588235294117,-19375900.0
2002-07-15,15.47,15.98,15.0,15.94,6026100.0,0,7,2002,0.033052495139338944,0.039204568238618884,15.375714285714286,15.14642857142857,42.656688493919546,-13349800.0
2002-07-16,15.69,17.08,15.66,16.29,10790700.0,1,7,2002,0.021957340025094085,0.032649843774782465,15.53,15.214285714285714,55.35512965050732,-2559100.0
2002-07-17,16.84,17.16,15.32,16.16,7322100.0,2,7,2002,-0.007980356046654369,0.03143679966058372,15.704285714285714,15.236428571428572,51.82567726737338,-9881200.0
2002-07-18,15.92,16.59,15.53,15.55,6856700.0,3,7,2002,-0.037747524752475226,0.032560726091880904,15.697142857142856,15.214285714285714,48.2948294829483,-16737900.0
2002-07-19,15.36,15.72,15.07,15.29,6105800.0,4,7,2002,-0.01672025723472681,0.02849979628450459,15.744285714285713,15.145714285714288,44.64285714285713,-22843700.0
2002-07-22,15.15,15.65,15.0,15.5,9332900.0,0,7,2002,0.01373446697187708,0.02446296803090312,15.737142857142857,15.285,65.0695517774343,-13510800.0
